"","X.1","X","net","net_index","Start_hh","Start_mm","End_hh","End_mm","Year","Month","Day","Date","Week","Season","Fisherman","Fishing_field","Depth","Distance_to_Shore","Commants","Storm","box_only","night_drag_prawn","Many.Nasralas","Very_weak","Duration","Gambari_net","Distance_from_shore_km","depth_meter","new_site","new_direction","Lat_shore","lon_shore","perpendicular","Lon_final","Lat_final","loc_DEPTH","Nra","Sco","Sig","Ssi","Umo","Upo","mtc"
"15291",15291,15291,165,"165_24_11_2013",15,30,"21","0",2013,11,24,"2013-11-24",47,"autumn","Levi","Ashkelon S W",34,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.5,NA,NA,61.2,"Ashkelon","S W",31.68,34.56,306,34.44387,31.75204,60.85652,0,0,0,0,10,0,23.09349
"15292",15292,15292,3495,"3495_21_2_2018",13,15,"18","0",2018,2,21,"2018-02-21",8,"winter","Levi","Ashkelon N",20,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.75,NA,NA,36,"Ashkelon","N",31.68,34.56,306,34.49513,31.72027,35.87667,10,0,0,0,0,0,28
"15293",15293,15293,429,"429_9_4_2014",1,0,"5","30",2014,4,9,"2014-04-09",15,"spring","Doli","Ashkelon S",13,9,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,TRUE,16.2,23.4,"Ashkelon","S",31.68,34.56,306,34.53781,31.69378,24.17092,0,0,0,0,0,0,NA
"15294",15294,15294,2768,"2768_19_4_2017",16,0,"19","30",2017,4,19,"2017-04-19",16,"spring","Michael","Ashkelon N",27,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.5,NA,NA,48.6,"Ashkelon","N",31.68,34.56,306,34.53781,31.69378,24.17092,10,0,0,0,0,0,28
"15295",15295,15295,1627,"1627_20_9_2015",1,45,"6","0",2015,9,20,"2015-09-20",38,"autumn","Michael","Ashkelon S",24.75,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.25,NA,NA,44.55,"Ashkelon","S",31.68,34.56,306,34.47207,31.73457,44.51128,10,0,0,0,0,0,28
"15296",15296,15296,3624,"3624_16_4_2018",2,0,"6","15",2018,4,16,"2018-04-16",16,"spring","Levi","Ashkelon N",16,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.25,NA,NA,28.8,"Ashkelon","N",31.68,34.56,306,34.53184,31.69749,29.91477,0,0,0,0,0,0,NA
"15297",15297,15297,52,"52_17_10_2013",15,15,NA,NA,2013,10,17,"2013-10-17",42,"autumn","Doli","Ashkelon N",25.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,NA,NA,NA,45.9,"Ashkelon","N",31.68,34.56,306,34.4678,31.73722,45.72832,0,0,0,0,0,0,NA
"15298",15298,15298,3675,"3675_7_5_2018",13,15,"19","0",2018,5,7,"2018-05-07",19,"spring","Levi","Ashkelon N",20,24,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.75,NA,43.2,36,"Ashkelon","N",31.68,34.56,306,34.49427,31.7208,35.87667,10,0,20,0,0,0,27.33333
"15299",15299,15299,2325,"2325_28_9_2016",14,0,"19","0",2016,9,28,"2016-09-28",39,"autumn","Michael","Ashkelon N",25.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,NA,NA,45.9,"Ashkelon","N",31.68,34.56,306,34.46865,31.73669,45.72832,5,40,0,0,10,0,27.10791
"15300",15300,15300,1591,"1591_6_9_2015",16,0,"19","0",2015,9,6,"2015-09-06",36,"autumn","Michael","Ashkelon N",22,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3,NA,NA,39.6,"Ashkelon","N",31.68,34.56,306,34.49342,31.72133,36.38329,0,0,0,0,1,0,23.09349
"15301",15301,15301,2203,"2203_29_5_2016",17,0,"19","45",2016,5,29,"2016-05-29",22,"spring","Michael","Ashkelon N",21,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,2.75,NA,NA,37.8,"Ashkelon","N",31.68,34.56,306,34.51477,31.70809,32.98172,23,0,0,0,0,0,28
"15302",15302,15302,47,"47_16_10_2013",15,15,"19","0",2013,10,16,"2013-10-16",42,"autumn","Doli","Ashkelon N",21.5,30,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.75,NA,54,38.7,"Ashkelon","N",31.68,34.56,306,34.48573,31.7261,38.64125,25,20,0,0,0,25,26.84796
"15303",15303,15303,712,"712_19_8_2014",11,30,"15","15",2014,8,19,"2014-08-19",33,"summer","Levi","Ashkelon W",20,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.75,NA,NA,36,"Ashkelon","W",31.68,34.56,306,34.49513,31.72027,35.87667,10,20,0,0,10,0,26.77337
"15304",15304,15304,1923,"1923_23_1_2016",7,30,"12","30",2016,1,23,"2016-01-23",4,"winter","Michael","Ashkelon N",26.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,NA,NA,47.7,"Ashkelon","N",31.68,34.56,306,34.46352,31.73986,47.89455,5,0,0,0,15,0,24.32011
"15305",15305,15305,3017,"3017_8_9_2017",15,45,"19","30",2017,9,8,"2017-09-08",36,"autumn","Michael","Ashkelon",NA,7,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.75,NA,12.6,NA,"Ashkelon",NA,31.68,34.56,306,34.45242,31.74675,54.77039,10,15,0,0,5,0,27.18225
"15306",15306,15306,3755,"3755_9_6_2018",17,45,"19","30",2018,6,9,"2018-06-09",23,"summer","Michael","Ashkelon N",17.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,1.75,NA,NA,31.5,"Ashkelon","N",31.68,34.56,306,34.54891,31.68689,7.195869,0,0,0,0,0,0,NA
"15307",15307,15307,1802,"1802_23_11_2015",1,0,"6","0",2015,11,23,"2015-11-23",47,"autumn","Michael","Ashkelon N",30.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,NA,NA,54.9,"Ashkelon","N",31.68,34.56,306,34.45242,31.74675,54.77039,15,0,0,0,0,0,28
"15308",15308,15308,1518,"1518_20_8_2015",11,45,"16","30",2015,8,20,"2015-08-20",34,"summer","Michael","Ashkelon N",21.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.75,NA,NA,38.7,"Ashkelon","N",31.68,34.56,306,34.48403,31.72716,38.64125,5,0,0,0,0,0,28
"15309",15309,15309,3593,"3593_4_4_2018",14,30,"17","30",2018,4,4,"2018-04-04",14,"spring","Michael","Ashkelon S",16.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3,NA,NA,29.7,"Ashkelon","S",31.68,34.56,306,34.53269,31.69696,29.91477,0,0,0,0,0,10,24.7743
"15310",15310,15310,2143,"2143_7_5_2016",16,45,"20","0",2016,5,7,"2016-05-07",19,"spring","Levi","Ashkelon S",16,55,"NA. NA",FALSE,FALSE,FALSE,"FALSE",TRUE,3.25,NA,99,28.8,"Ashkelon","S",31.68,34.56,306,34.53184,31.69749,29.91477,0,0,0,0,0,0,NA
"15311",15311,15311,1586,"1586_5_9_2015",16,45,"19","15",2015,9,5,"2015-09-05",36,"autumn","Michael","Ashkelon N",21,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,2.5,NA,NA,37.8,"Ashkelon","N",31.68,34.56,306,34.49854,31.71815,35.49477,5,0,0,0,0,0,28
"15312",15312,15312,1606,"1606_10_9_2015",10,45,"15","0",2015,9,10,"2015-09-10",37,"autumn","Levi","Ashkelon N",16,24,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.25,NA,43.2,28.8,"Ashkelon","N",31.68,34.56,306,34.53184,31.69749,29.91477,5,2.5,0,30,0,0,27.24028
"15313",15313,15313,3150,"3150_18_10_2017",13,45,"18","30",2017,10,18,"2017-10-18",42,"autumn","Michael","Ashkelon N",23,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.75,NA,NA,41.4,"Ashkelon","N",31.68,34.56,306,34.52416,31.70226,33.71157,10,20,0,0,10,0,26.77337
"15314",15314,15314,1239,"1239_14_3_2015",12,30,"17","30",2015,3,14,"2015-03-14",11,"spring","Michael","Ashkelon N",NA,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,NA,NA,NA,"Ashkelon","N",31.68,34.56,306,NA,NA,NA,10,0,0,0,0,0,28
"15315",15315,15315,162,"162_23_11_2013",23,15,"4","30",2013,11,23,"2013-11-23",47,"autumn","Levi","Ashkelon S W",35,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.25,NA,NA,63,"Ashkelon","S W",31.68,34.56,306,34.44302,31.75257,63.12584,5,0,0,0,0,0,28
"15316",15316,15316,3246,"3246_13_11_2017",11,45,"17","15",2017,11,13,"2017-11-13",46,"autumn","Levi","Ashkelon S",17,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.5,NA,NA,30.6,"Ashkelon","S",31.68,34.56,306,34.53269,31.69696,29.91477,20,5,0,0,0,5,27.46238
"15317",15317,15317,3031,"3031_12_9_2017",7,15,"12","0",2017,9,12,"2017-09-12",37,"autumn","Michael","Ashkelon",19,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.75,NA,NA,34.2,"Ashkelon",NA,31.68,34.56,306,34.5105,31.71074,34.00789,5,20,0,10,10,10,26.34875
"15318",15318,15318,3643,"3643_28_4_2018",13,0,"13","45",2018,4,28,"2018-04-28",17,"spring","Levi","Ashkelon N",18.5,NA,"NA. NA",FALSE,TRUE,FALSE,"FALSE",FALSE,0.75,NA,NA,33.3,"Ashkelon","N",31.68,34.56,306,34.52672,31.70067,33.23313,0,0,0,0,0,0,NA
"15319",15319,15319,2788,"2788_26_4_2017",16,15,"19","15",2017,4,26,"2017-04-26",17,"spring","Michael","Ashkelon N",NA,7,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3,NA,12.6,NA,"Ashkelon","N",31.68,34.56,306,34.45242,31.74675,54.77039,5,0,0,0,0,3,26.79036
"15320",15320,15320,366,"366_17_3_2014",19,0,"0","0",2014,3,17,"2014-03-17",11,"spring","Doli","Ashkelon N",17,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,TRUE,NA,30.6,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,0,0,0,0,0,0,NA
"15321",15321,15321,1611,"1611_12_9_2015",5,0,"9","0",2015,9,12,"2015-09-12",37,"autumn","Levi","Ashkelon N",17,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",TRUE,4,NA,NA,30.6,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,0,0,0,0,0,0,NA
"15322",15322,15322,2077,"2077_4_4_2016",1,0,"5","30",2016,4,4,"2016-04-04",14,"spring","Michael","Ashkelon N",31.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,NA,NA,56.7,"Ashkelon","N",31.68,34.56,306,34.449,31.74886,56.93692,25,0,0,0,0,0,28
"15323",15323,15323,2809,"2809_8_5_2017",16,0,"19","15",2017,5,8,"2017-05-08",19,"spring","Michael","Ashkelon N",NA,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.25,NA,NA,NA,"Ashkelon","N",31.68,34.56,306,NA,NA,NA,5,0,0,0,5,0,25.54674
"15324",15324,15324,866,"866_28_10_2014",11,30,"15","45",2014,10,28,"2014-10-28",43,"autumn","Levi","Ashkelon N",18.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.25,NA,NA,33.3,"Ashkelon","N",31.68,34.56,306,34.52586,31.7012,33.23313,0,20,0,0,0,0,28
"15325",15325,15325,2646,"2646_4_2_2017",19,0,"0","0",2017,2,4,"2017-02-04",5,"winter","Levi","Ashkelon N",15,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,TRUE,NA,27,"Ashkelon","N",31.68,34.56,306,34.53525,31.69537,26.7161,0,0,0,0,0,0,NA
"15326",15326,15326,2227,"2227_24_8_2016",14,15,"18","30",2016,8,24,"2016-08-24",34,"summer","Michael","Ashkelon N",24.25,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.25,NA,NA,43.65,"Ashkelon","N",31.68,34.56,306,34.47292,31.73404,43.59208,35,0,0,0,30,0,25.73546
"15327",15327,15327,1291,"1291_1_5_2015",13,15,"17","0",2015,5,1,"2015-05-01",18,"spring","Michael","Ashkelon S",24,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.75,NA,NA,43.2,"Ashkelon","S",31.68,34.56,306,34.48232,31.72822,40.18326,20,0,0,0,0,0,28
"15328",15328,15328,1551,"1551_28_8_2015",17,30,"20","0",2015,8,28,"2015-08-28",35,"summer","Levi","Ashkelon S",NA,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,2.5,NA,NA,NA,"Ashkelon","S",31.68,34.56,306,NA,NA,NA,0,0,0,0,0,0,NA
"15329",15329,15329,1917,"1917_21_1_2016",14,30,"19","0",2016,1,21,"2016-01-21",3,"winter","Michael","Ashkelon N",22,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,NA,NA,39.6,"Ashkelon","N",31.68,34.56,306,34.48659,31.72557,37.94587,25,0,0,0,25,0,25.54674
"15330",15330,15330,606,"606_8_6_2014",0,15,"5","15",2014,6,8,"2014-06-08",23,"summer","Doli","Ashkelon N",13,1,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,TRUE,1.8,23.4,"Ashkelon","N",31.68,34.56,306,34.53781,31.69378,24.17092,0,0,0,0,0,0,NA
"15331",15331,15331,851,"851_21_10_2014",12,30,"16","0",2014,10,21,"2014-10-21",42,"autumn","Levi","Ashkelon N",16,30,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.5,NA,54,28.8,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,0,50,0,0,0,5,27.70675
"15332",15332,15332,1954,"1954_4_2_2016",13,30,"18","0",2016,2,4,"2016-02-04",5,"winter","Michael","Ashkelon N",28.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,NA,NA,51.3,"Ashkelon","N",31.68,34.56,306,34.45754,31.74357,51.51812,10,0,0,0,5,0,26.3645
"15333",15333,15333,729,"729_26_8_2014",12,0,"15","45",2014,8,26,"2014-08-26",34,"summer","Levi","Ashkelon S",16,NA,"NA.  blue crabs",FALSE,FALSE,FALSE,"FALSE",FALSE,3.75,NA,NA,28.8,"Ashkelon","S",31.68,34.56,306,34.53269,31.69696,29.91477,0,30,0,0,0,0,28
"15334",15334,15334,2317,"2317_26_9_2016",12,45,"17","45",2016,9,26,"2016-09-26",39,"autumn","Michael","Ashkelon N",22,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,NA,NA,39.6,"Ashkelon","N",31.68,34.56,306,34.49342,31.72133,36.38329,15,10,0,0,25,0,25.54674
"15335",15335,15335,3386,"3386_28_13_2017",22,15,"3","30",2017,13,28,NA,NA,NA,"Levi","Ashkelon N",NA,24,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.25,TRUE,43.2,NA,"Ashkelon","N",31.68,34.56,306,34.1905,31.90847,NA,10,0,0,0,0,0,28
"15336",15336,15336,1560,"1560_30_8_2015",12,0,"17","0",2015,8,30,"2015-08-30",35,"summer","Levi","Ashkelon S",23.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,NA,NA,42.3,"Ashkelon","S",31.68,34.56,306,34.47719,31.73139,42.75537,10,0,0,0,0,0,28
"15337",15337,15337,3075,"3075_26_9_2017",21,45,"3","30",2017,9,26,"2017-09-26",39,"autumn","Levi","Ashkelon N",NA,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.75,TRUE,NA,NA,"Ashkelon","N",31.68,34.56,306,NA,NA,NA,20,0,0,0,0,0,28
"15338",15338,15338,1547,"1547_27_8_2015",11,45,"15","45",2015,8,27,"2015-08-27",35,"summer","Levi","Ashkelon S",25,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4,NA,NA,45,"Ashkelon","S",31.68,34.56,306,34.53099,31.69802,32.56206,10,0,0,0,2.5,0,27.0187
"15339",15339,15339,3503,"3503_23_2_2018",16,45,"18","0",2018,2,23,"2018-02-23",8,"winter","Levi","Ashkelon N",NA,22,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,1.25,NA,39.6,NA,"Ashkelon","N",31.68,34.56,306,34.22136,31.88947,NA,0,0,0,0,0,0,NA
"15340",15340,15340,3013,"3013_7_9_2017",15,0,"19","30",2017,9,7,"2017-09-07",36,"autumn","Levi","Ashkelon N",16,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,NA,NA,28.8,"Ashkelon","N",31.68,34.56,306,34.53184,31.69749,29.91477,0,0,0,0,0,0,NA
"15341",15341,15341,3270,"3270_20_11_2017",14,15,"17","15",2017,11,20,"2017-11-20",47,"autumn","Michael","Ashkelon N",20,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3,NA,NA,36,"Ashkelon","N",31.68,34.56,306,34.49513,31.72027,35.87667,10,10,0,0,12.5,0,26.11288
"15342",15342,15342,1535,"1535_24_8_2015",16,0,"9","30",2015,8,24,"2015-08-24",34,"summer","Michael","Ashkelon N",23,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,17.5,NA,NA,41.4,"Ashkelon","N",31.68,34.56,306,34.50367,31.71497,35.24367,5,0,0,0,0,0,28
"15343",15343,15343,3800,"3800_25_6_2018",2,0,"7","15",2018,6,25,"2018-06-25",26,"summer","Michael","Ashkelon N",24,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.25,NA,NA,43.2,"Ashkelon","N",31.68,34.56,306,34.48317,31.72769,39.0318,10,0,0,0,0,0,28
"15344",15344,15344,818,"818_1_10_2014",1,15,"15","30",2014,10,1,"2014-10-01",40,"autumn","Levi","Ashkelon N",15,NA,"NA. NA",FALSE,FALSE,TRUE,"FALSE",FALSE,14.25,TRUE,NA,27,"Ashkelon","N",31.68,34.56,306,34.5344,31.6959,26.7161,0,0,0,0,0,0,NA
"15345",15345,15345,2894,"2894_2_6_2017",11,45,"16","30",2017,6,2,"2017-06-02",22,"summer","Michael","Ashkelon N",26,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.75,NA,NA,46.8,"Ashkelon","N",31.68,34.56,306,34.46523,31.73881,46.50456,10,0,0,0,0,0,28
"15346",15346,15346,51,"51_17_10_2013",11,0,"15","30",2013,10,17,"2013-10-17",42,"autumn","Doli","Ashkelon S",30,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,NA,NA,54,"Ashkelon","S",31.68,34.56,306,34.53525,31.69537,26.7161,15,5,0,0,0,0,28
"15347",15347,15347,400,"400_31_3_2014",20,45,"1","30",2014,3,31,"2014-03-31",13,"spring","Levi","Ashkelon N",12,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.75,TRUE,NA,21.6,"Ashkelon","N",31.68,34.56,306,34.53952,31.69272,22.2678,0,0,0,0,0,0,NA
"15348",15348,15348,876,"876_30_10_2014",18,45,"0","15",2014,10,30,"2014-10-30",44,"autumn","Levi","Ashkelon N",NA,24,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.5,TRUE,43.2,NA,"Ashkelon","N",31.68,34.56,306,34.1905,31.90847,NA,0,0,0,0,0,0,NA
"15349",15349,15349,3456,"3456_2_2_2018",1,30,"7","0",2018,2,2,"2018-02-02",5,"winter","Michael","Ashkelon N",25,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.5,NA,NA,45,"Ashkelon","N",31.68,34.56,306,34.50111,31.71656,35.4943,30,0,0,0,0,0,28
"15350",15350,15350,3334,"3334_12_12_2017",13,30,"17","0",2017,12,12,"2017-12-12",50,"winter","Michael","Ashkelon N",19,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.5,NA,NA,34.2,"Ashkelon","N",31.68,34.56,306,34.5122,31.70968,34.00789,15,5,0,0,0.5,0,27.88033
"15351",15351,15351,1548,"1548_27_8_2015",16,45,"20","0",2015,8,27,"2015-08-27",35,"summer","Levi","Ashkelon N",20,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.25,NA,NA,36,"Ashkelon","N",31.68,34.56,306,34.49513,31.72027,35.87667,0,0,0,0,0,0,NA
"15352",15352,15352,2905,"2905_6_6_2017",1,30,"5","15",2017,6,6,"2017-06-06",23,"summer","Levi","Ashkelon N",16.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.75,TRUE,NA,29.7,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,0,0,0,0,0,0,NA
"15353",15353,15353,2093,"2093_14_4_2016",17,0,"21","30",2016,4,14,"2016-04-14",15,"spring","Michael","Ashkelon N",26.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,NA,NA,47.7,"Ashkelon","N",31.68,34.56,306,34.46438,31.73934,47.89455,10,0,0,0,0,0,28
"15354",15354,15354,1561,"1561_30_8_2015",12,0,"17","0",2015,8,30,"2015-08-30",35,"summer","Levi","Ashkelon S",23.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5,NA,NA,42.3,"Ashkelon","S",31.68,34.56,306,34.47719,31.73139,42.75537,10,0,0,0,5,0,26.3645
"15355",15355,15355,2321,"2321_27_9_2016",13,0,"18","15",2016,9,27,"2016-09-27",39,"autumn","Michael","Ashkelon N",NA,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.25,NA,NA,NA,"Ashkelon","N",31.68,34.56,306,NA,NA,NA,0,15,0,0,15,0,25.54674
"15356",15356,15356,3736,"3736_3_6_2018",2,0,NA,NA,2018,6,3,"2018-06-03",22,"summer","Levi","Ashkelon N",16,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,NA,TRUE,NA,28.8,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,0,0,0,0,0,0,NA
"15357",15357,15357,1566,"1566_31_8_2015",16,0,"19","0",2015,8,31,"2015-08-31",35,"summer","Michael","Ashkelon S",22,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3,NA,NA,39.6,"Ashkelon","S",31.68,34.56,306,34.54549,31.68901,13.15376,0,0,0,0,0,0,NA
"15358",15358,15358,2586,"2586_12_1_2017",11,30,"12","15",2017,1,12,"2017-01-12",2,"winter","Levi","Ashkelon S",18,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,0.75,NA,NA,32.4,"Ashkelon","S",31.68,34.56,306,34.53696,31.69431,25.46651,10,0,0,0,0,0,28
"15359",15359,15359,2950,"2950_20_8_2017",1,15,"6","0",2017,8,20,"2017-08-20",34,"summer","Levi","Ashkelon N",16,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.75,TRUE,NA,28.8,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,0,0,0,0,0,0,NA
"15360",15360,15360,2236,"2236_28_8_2016",21,0,"1","30",2016,8,28,"2016-08-28",35,"summer","Levi","Ashkelon N",17,20,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,TRUE,36,30.6,"Ashkelon","N",31.68,34.56,306,34.53355,31.69643,29.91477,30,0,0,0,0,0,28
"15361",15361,15361,253,"253_24_12_2013",2,30,"5","30",2013,12,24,"2013-12-24",52,"winter","Doli","Ashkelon N",NA,9,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3,TRUE,16.2,NA,"Ashkelon","N",31.68,34.56,306,34.42165,31.7658,80.99027,0,0,0,0,0,0,NA
"15362",15362,15362,1625,"1625_20_9_2015",16,45,"21","0",2015,9,20,"2015-09-20",38,"autumn","Michael","Ashkelon N",25.5,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.25,NA,NA,45.9,"Ashkelon","N",31.68,34.56,306,34.46865,31.73669,45.72832,10,0,0,0,2.5,0,27.0187
"15363",15363,15363,39,"39_14_10_2013",18,0,"20","30",2013,10,14,"2013-10-14",41,"autumn","Levi","Ashkelon N",12,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,2.5,NA,NA,21.6,"Ashkelon","N",31.68,34.56,306,34.53952,31.69272,22.2678,0,0,0,0,0,0,NA
"15364",15364,15364,1095,"1095_20_1_2015",13,15,"17","30",2015,1,20,"2015-01-20",3,"winter","Levi","Ashkelon S",37,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.25,NA,NA,66.6,"Ashkelon","S",31.68,34.56,306,34.43789,31.75575,66.85387,20,0,0,0,10,0,26.3645
"15365",15365,15365,3376,"3376_26_12_2017",15,0,"18","30",2017,12,26,"2017-12-26",52,"winter","Levi","Ashkelon N",25,24,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,3.5,NA,43.2,45,"Ashkelon","N",31.68,34.56,306,34.54464,31.68954,15.28323,110,0,0,0,0,0,28
"15366",15366,15366,3375,"3375_26_12_2017",10,15,"14","15",2017,12,26,"2017-12-26",52,"winter","Levi","Ashkelon N",19,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4,NA,NA,34.2,"Ashkelon","N",31.68,34.56,306,34.51135,31.71021,34.00789,190,0,0,0,5,0,27.87419
"15367",15367,15367,2599,"2599_16_1_2017",11,30,"17","0",2017,1,16,"2017-01-16",3,"winter","Michael","Ashkelon N",24,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.5,NA,NA,43.2,"Ashkelon","N",31.68,34.56,306,34.5472,31.68795,9.762576,35,0,0,0,0,0,28
"15368",15368,15368,3677,"3677_7_5_2018",1,0,"5","30",2018,5,7,"2018-05-07",19,"spring","Levi","Ashkelon N",16,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4.5,TRUE,NA,28.8,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,0,0,0,0,0,0,NA
"15369",15369,15369,1306,"1306_4_5_2015",23,45,"3","45",2015,5,4,"2015-05-04",18,"spring","Michael","Ashkelon N",17,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,4,NA,NA,30.6,"Ashkelon","N",31.68,34.56,306,34.53269,31.69696,29.91477,5,0,0,0,0,0,28
"15370",15370,15370,2963,"2963_24_8_2017",13,0,"18","45",2017,8,24,"2017-08-24",34,"summer","Michael","Ashkelon N",21,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,5.75,NA,NA,37.8,"Ashkelon","N",31.68,34.56,306,34.5105,31.71074,34.00789,30,30,0,0,0,0,28
"15371",15371,15371,439,"439_17_4_2014",7,30,"10","0",2014,4,17,"2014-04-17",16,"spring","Levi","Ashkelon N",NA,24,"NA. NA",FALSE,FALSE,FALSE,"FALSE",TRUE,2.5,NA,43.2,NA,"Ashkelon","N",31.68,34.56,306,34.1905,31.90847,NA,0,0,0,0,0,0,NA
"15372",15372,15372,1540,"1540_25_8_2015",16,45,"19","0",2015,8,25,"2015-08-25",34,"summer","Michael","Ashkelon N",23,NA,"NA. NA",FALSE,FALSE,FALSE,"FALSE",FALSE,2.25,NA,NA,41.4,"Ashkelon","N",31.68,34.56,306,34.54293,31.6906,18.04903,5,0,0,0,0,0,28
